in factory
in factory1
out factory
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-0.707107 0.707107 0
0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-1.41421 1.41421 0
0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-2.12132 2.12132 0
0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-2.82843 2.82843 0
0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-3.53553 3.53553 0
0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 2.86102e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-2.82843 2.82843 0
0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-2.12132 2.12132 0
0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-1.41421 1.41421 0
0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

-0.707107 0.707107 0
0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 0
0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 0
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0.707107 -0.707107 0
0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -9.53674e-07
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

1.41421 -1.41421 0
0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.43051e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

2.12132 -2.12132 0
0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
-0.426777 0.426777 0 -1.90735e-06
-0.176954 -0.176954 0 6.87804
-0.176777 -0.176777 0 7.07107

0 0 -0.339499 0
